customer_id,age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,churn
CUST015826,20,Female,0,0,0,13,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Mailed Check,90.43,1175.2,11.51,3,1,3.0,1
CUST015827,26,Male,0,1,0,46,One Year,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,0,Bank Transfer,92.99,4261.32,14.27,0,1,3.1,0
CUST015828,38,Male,0,0,0,1,Two Year,1,Yes,DSL,No,No,No,No,No,Yes,0,Electronic Check,66.87,90.37,35.01,1,1,3.3,0
CUST015829,68,Female,1,1,0,9,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,1,Credit Card,106.82,968.19,19.46,0,0,4.7,0
CUST015830,37,Female,0,0,0,20,One Year,1,No,DSL,No,No,Yes,No,Yes,Yes,0,Electronic Check,59.34,1197.28,79.01,0,2,4.3,0
CUST015831,41,Female,0,1,0,72,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,30.76,2214.7200000000003,0.0,2,0,2.6,0
CUST015832,62,Male,1,0,0,2,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,32.33,125.26,0.0,0,0,3.0,0
CUST015833,37,Female,0,1,1,26,Two Year,0,No Phone,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Electronic Check,69.53,1774.11,15.18,0,2,1.0,0
CUST015834,25,Female,0,0,0,5,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,0,Mailed Check,68.0,362.49,7.75,1,2,4.2,1
CUST015835,36,Male,0,0,0,1,Month-to-Month,1,No,DSL,No,Yes,Yes,Yes,No,No,0,Electronic Check,66.65,66.85,1.75,1,0,4.8,0
CUST015836,61,Male,1,1,1,60,One Year,1,Yes,DSL,No,No,No,No,No,Yes,1,Electronic Check,61.57,3659.0,17.87,2,0,2.6,0
CUST015837,42,Male,0,0,0,62,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,21.85,1371.44,0.0,0,1,,0
CUST015838,69,Female,1,1,0,9,One Year,1,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,0,Credit Card,106.41,927.45,8.96,1,0,2.9,1
CUST015839,52,Female,0,1,0,59,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,30.92,1785.93,0.0,1,1,3.7,0
CUST015840,32,Male,0,1,1,14,One Year,1,No,DSL,Yes,Yes,No,Yes,Yes,No,0,Bank Transfer,77.53,1103.09,80.45,3,1,3.1,0
CUST015841,42,Female,0,0,0,1,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,1,Mailed Check,89.22,112.25,67.1,3,0,2.3,1
CUST015842,30,Female,0,1,0,7,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,38.82,271.69,0.0,0,3,4.8,0
CUST015843,32,Female,0,1,1,31,Month-to-Month,0,No Phone,Fiber Optic,No,No,Yes,No,No,No,1,Credit Card,66.48,2032.93,73.32,1,0,1.5,0
CUST015844,85,Female,1,0,0,6,One Year,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,Bank Transfer,72.71,420.69,24.97,1,0,3.8,1
CUST015845,56,Male,0,0,0,25,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,No,1,Bank Transfer,80.3,2015.69,2.95,0,1,1.0,1
CUST015846,54,Female,0,0,0,6,Two Year,1,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,Mailed Check,84.32,500.45,30.78,1,0,3.9,1
CUST015847,33,Female,0,0,0,7,One Year,1,No,DSL,Yes,Yes,No,No,No,No,1,Bank Transfer,45.85,327.38,2.76,5,0,4.6,0
CUST015848,63,Female,1,1,1,33,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,39.17,1281.76,0.0,1,0,3.8,0
CUST015849,57,Male,0,1,0,61,Two Year,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,1,Mailed Check,85.86,5246.24,12.02,0,0,3.4,0
CUST015850,68,Female,1,0,0,41,Month-to-Month,1,No,DSL,No,No,No,Yes,Yes,Yes,1,Electronic Check,59.77,2430.69,7.81,1,0,1.0,0
CUST015851,67,Female,1,0,0,1,Two Year,0,No Phone,Fiber Optic,No,No,Yes,Yes,No,No,0,Mailed Check,59.06,76.66,39.18,0,1,4.7,0
CUST015852,21,Female,0,0,0,72,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,32.45,2336.4,0.0,1,1,3.7,0
CUST015853,26,Male,0,0,0,5,One Year,1,Yes,DSL,No,No,Yes,No,Yes,Yes,0,Mailed Check,71.79,359.88,0.78,2,2,3.4,0
CUST015854,27,Female,0,0,0,38,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,0,Mailed Check,89.06,3364.86,11.11,2,1,4.9,0
CUST015855,28,Male,0,0,0,39,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,30.39,1191.23,0.0,1,0,3.6,0
CUST015856,46,Female,0,0,1,18,Two Year,1,No,Fiber Optic,No,Yes,No,Yes,No,No,1,Credit Card,76.1,1412.69,17.8,0,2,4.9,0
CUST015857,34,Male,0,1,0,24,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,1,Mailed Check,88.53,2119.47,13.26,1,1,2.8,1
CUST015858,71,Male,1,1,0,3,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,1,Electronic Check,98.87,259.56,81.84,0,0,4.4,1
CUST015859,68,Female,1,1,0,72,One Year,0,No Phone,Fiber Optic,No,No,No,No,Yes,Yes,1,Electronic Check,71.34,5136.4800000000005,12.44,3,1,3.9,0
CUST015860,41,Female,0,1,1,2,Two Year,1,No,Fiber Optic,Yes,No,No,Yes,No,No,1,Credit Card,88.04,134.21,16.76,1,2,3.9,0
CUST015861,69,Male,1,0,0,72,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,Yes,Yes,0,Credit Card,84.31,6070.32,23.07,0,1,2.8,0
CUST015862,62,Male,1,1,1,8,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,No,No,No,1,Bank Transfer,85.14,691.32,17.83,2,1,3.1,1
CUST015863,35,Female,0,0,0,14,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,1,Electronic Check,88.37,1227.97,8.09,2,0,3.3,1
CUST015864,18,Female,0,1,0,42,One Year,1,No,DSL,No,No,Yes,Yes,Yes,No,1,Electronic Check,53.31,2272.68,2.12,2,0,3.4,0
CUST015865,38,Female,0,0,0,63,One Year,0,No Phone,Fiber Optic,No,Yes,No,No,Yes,No,1,Bank Transfer,76.13,4806.36,0.5,0,0,2.7,0
CUST015866,32,Female,0,0,0,35,Two Year,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Mailed Check,72.4,2520.73,32.65,0,0,3.3,0
CUST015867,44,Female,0,0,1,3,Month-to-Month,1,No,DSL,No,Yes,No,Yes,No,No,0,Credit Card,64.16,190.79,64.32,2,1,3.6,1
CUST015868,43,Female,0,0,0,13,Month-to-Month,1,Yes,DSL,Yes,No,No,No,Yes,No,1,Bank Transfer,56.56,745.31,14.1,0,2,4.4,1
CUST015869,42,Female,0,0,0,28,One Year,1,Yes,Fiber Optic,No,No,No,No,No,No,0,Electronic Check,83.57,2354.76,19.7,1,1,2.7,0
CUST015870,49,Male,0,0,0,72,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,Yes,No,1,Bank Transfer,78.44,5647.68,0.5,0,0,4.3,0
CUST015871,25,Male,0,1,1,15,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,Yes,0,Electronic Check,71.54,1083.53,9.53,1,0,3.8,0
CUST015872,47,Female,0,0,0,10,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,38.13,390.4,0.0,3,0,5.0,0
CUST015873,35,Female,0,1,1,9,Month-to-Month,1,Yes,DSL,Yes,No,Yes,No,No,No,0,Electronic Check,64.6,583.94,5.97,1,0,3.9,0
CUST015874,44,Female,0,1,1,57,One Year,1,No,DSL,No,No,Yes,No,No,No,0,Electronic Check,46.1,2622.01,13.03,2,0,3.6,0
CUST015875,55,Male,0,0,0,5,Two Year,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Credit Card,86.56,430.31,6.06,2,1,4.3,1
CUST015876,24,Male,0,1,1,31,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,1,Credit Card,99.78,3095.16,0.5,2,1,4.0,0
CUST015877,38,Female,0,1,1,56,One Year,1,Yes,DSL,Yes,No,No,Yes,No,No,0,Mailed Check,76.63,4307.87,0.5,1,2,4.4,0
CUST015878,40,Female,0,1,1,57,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,41.06,2338.05,0.0,3,1,1.9,0
CUST015879,34,Male,0,0,0,4,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,1,Electronic Check,74.42,275.71,104.03,1,2,1.2,1
CUST015880,54,Male,0,0,1,47,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,24.21,1159.26,0.0,2,0,2.6,0
CUST015881,31,Male,0,1,0,72,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,No,0,Credit Card,89.16,6419.5199999999995,19.66,0,1,3.7,0
CUST015882,34,Female,0,0,0,45,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,35.41,1596.02,0.0,3,3,1.6,0
CUST015883,32,Female,0,0,0,36,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,25.12,903.93,0.0,1,0,3.6,0
CUST015884,57,Male,0,0,1,21,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,30.33,626.23,0.0,2,1,4.8,0
CUST015885,35,Female,0,1,0,43,Month-to-Month,1,No,DSL,No,No,No,No,No,No,0,Mailed Check,46.87,2022.19,9.5,1,2,3.6,0
CUST015886,48,Female,0,0,1,25,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Bank Transfer,69.31,1726.2,23.5,4,2,1.0,1
CUST015887,69,Female,1,1,0,15,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Bank Transfer,91.69,1370.07,2.79,2,2,3.1,0
CUST015888,40,Male,0,0,0,20,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,1,Bank Transfer,90.13,1816.9,11.67,2,1,2.5,1
CUST015889,57,Male,0,1,0,31,Two Year,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,52.22,1635.51,14.31,0,0,5.0,0
CUST015890,65,Male,1,0,0,24,One Year,1,No,Fiber Optic,Yes,No,No,No,No,Yes,0,Credit Card,77.12,1858.4,17.71,1,2,3.6,0
CUST015891,56,Female,0,0,1,33,One Year,1,No,Fiber Optic,No,No,No,Yes,Yes,No,0,Mailed Check,87.54,2870.52,17.65,0,0,3.9,0
CUST015892,41,Female,0,0,0,72,Two Year,0,No Phone,Fiber Optic,No,No,Yes,Yes,No,No,1,Electronic Check,68.6,4927.35,6.52,1,2,3.8,0
CUST015893,50,Male,0,0,0,9,Two Year,1,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,0,Mailed Check,91.27,851.58,13.54,1,3,5.0,0
CUST015894,23,Female,0,0,0,72,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,Yes,1,Mailed Check,85.77,6147.48,11.2,2,3,2.2,0
CUST015895,31,Male,0,0,0,1,Month-to-Month,1,No,DSL,Yes,No,No,No,No,Yes,1,Credit Card,62.69,62.69,30.48,1,0,3.0,1
CUST015896,33,Female,0,1,0,28,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Electronic Check,77.8,2219.94,121.39,0,0,3.3,0
CUST015897,73,Female,1,1,0,72,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,29.12,2096.64,0.0,0,1,2.0,0
CUST015898,30,Female,0,1,1,3,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,35.26,115.89,0.0,1,1,3.5,1
CUST015899,30,Female,0,1,0,72,Month-to-Month,1,No,DSL,No,No,No,Yes,No,No,1,Credit Card,56.56,4072.32,103.28,0,2,2.8,0
CUST015900,27,Female,0,1,1,72,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,No,0,Electronic Check,75.77,5450.65,25.78,1,1,4.2,0
CUST015901,49,Male,0,0,1,57,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Bank Transfer,82.21,4671.38,10.22,3,0,5.0,0
CUST015902,43,Male,0,1,0,22,Two Year,1,No,DSL,No,No,Yes,No,Yes,No,0,Mailed Check,69.27,1530.27,29.07,3,1,5.0,0
CUST015903,57,Female,0,1,1,7,One Year,1,No,Fiber Optic,No,No,Yes,No,No,Yes,0,Bank Transfer,77.72,538.0,16.01,1,2,2.2,0
CUST015904,51,Male,0,1,0,2,Two Year,1,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,1,Electronic Check,101.25,225.38,137.9,2,2,2.2,0
CUST015905,22,Female,0,1,0,2,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,0,Electronic Check,101.2,199.57,0.52,1,0,3.4,1
CUST015906,30,Female,0,1,1,26,Month-to-Month,0,No Phone,DSL,Yes,Yes,Yes,No,No,No,1,Electronic Check,58.86,1524.27,6.29,2,2,4.2,1
CUST015907,61,Female,1,1,1,36,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,Yes,0,Electronic Check,83.89,3046.54,31.26,0,1,1.7,1
CUST015908,39,Male,0,1,0,7,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,25.34,158.69,0.0,2,0,3.4,0
CUST015909,58,Female,0,1,0,20,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,0,Mailed Check,95.04,1888.12,0.5,1,1,1.7,0
CUST015910,39,Female,0,0,0,22,One Year,1,No,Fiber Optic,Yes,No,No,Yes,No,No,0,Bank Transfer,95.39,2162.4,22.34,2,0,4.3,0
CUST015911,28,Male,0,1,1,68,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,39.92,2761.19,0.0,0,1,3.4,0
CUST015912,37,Female,0,1,1,4,One Year,1,No,Fiber Optic,No,No,Yes,Yes,No,Yes,0,Mailed Check,99.48,412.52,53.6,2,3,2.9,0
CUST015913,28,Male,0,0,0,47,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,0,Electronic Check,103.39,4861.06,6.46,2,0,3.4,0
CUST015914,34,Male,0,1,0,44,Month-to-Month,1,Yes,DSL,No,No,No,No,No,Yes,0,Mailed Check,61.98,2712.8,13.98,0,0,4.8,0
CUST015915,44,Male,0,1,0,34,Two Year,1,Yes,DSL,No,No,Yes,Yes,No,Yes,1,Bank Transfer,79.45,2668.98,43.93,2,0,3.9,0
CUST015916,49,Male,0,0,0,8,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,0,Mailed Check,92.53,720.97,75.22,2,2,4.1,1
CUST015917,19,Male,0,0,0,1,Two Year,0,No Phone,DSL,Yes,No,No,Yes,Yes,No,0,Electronic Check,54.37,57.57,1.51,0,0,5.0,0
CUST015918,41,Male,0,0,0,45,Month-to-Month,1,Yes,DSL,Yes,Yes,No,Yes,No,No,0,Electronic Check,72.55,3278.2,20.04,1,0,5.0,0
CUST015919,33,Male,0,1,1,24,Month-to-Month,1,No,DSL,No,Yes,Yes,No,Yes,No,0,Electronic Check,65.08,1531.22,101.88,2,0,3.9,0
CUST015920,32,Female,0,0,0,29,Two Year,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,0,Electronic Check,100.19,2907.81,23.66,0,1,2.7,0
CUST015921,43,Female,0,1,0,57,Month-to-Month,1,No,DSL,No,Yes,No,No,Yes,Yes,1,Credit Card,73.46,4177.04,15.79,1,2,2.9,0
CUST015922,34,Female,0,1,0,4,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Electronic Check,89.93,347.05,8.32,1,1,4.2,1
CUST015923,61,Female,1,0,0,6,One Year,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,0,Electronic Check,101.1,588.75,12.92,2,0,2.6,1
CUST015924,58,Female,0,0,1,16,Month-to-Month,1,Yes,DSL,No,Yes,No,Yes,Yes,No,1,Electronic Check,78.76,1271.32,24.89,1,2,4.2,0
CUST015925,58,Female,0,1,1,13,One Year,1,Yes,Fiber Optic,No,No,Yes,Yes,No,No,1,Electronic Check,93.54,1252.61,33.35,2,2,1.5,1
CUST015926,35,Female,0,1,0,72,One Year,1,No,DSL,Yes,No,Yes,No,No,No,1,Electronic Check,65.68,4704.72,1.89,0,1,1.1,0
CUST015927,28,Female,0,0,0,11,Month-to-Month,0,No Phone,Fiber Optic,Yes,No,No,No,No,No,1,Bank Transfer,64.0,712.9,20.43,2,2,2.6,1
CUST015928,43,Male,0,1,0,68,One Year,1,Yes,DSL,Yes,No,No,No,No,Yes,1,Credit Card,74.5,5093.64,4.87,1,1,4.0,0
CUST015929,39,Female,0,1,1,22,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,Yes,1,Bank Transfer,95.12,2090.47,96.26,1,0,2.6,1
CUST015930,33,Female,0,1,1,3,Month-to-Month,1,No,DSL,No,No,No,No,No,Yes,0,Mailed Check,42.38,139.58,15.56,2,2,3.6,0
CUST015931,25,Male,0,0,0,33,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,31.29,1045.1,0.0,2,0,4.4,0
CUST015932,41,Male,0,0,0,41,Month-to-Month,1,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,1,Bank Transfer,101.82,4171.2,14.48,1,0,1.9,1
CUST015933,36,Male,0,1,1,5,One Year,1,No,DSL,No,No,No,Yes,Yes,No,1,Mailed Check,54.87,281.01,16.09,2,1,3.8,0
CUST015934,51,Female,0,0,0,16,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,18.0,293.89,0.0,1,1,3.7,1
CUST015935,51,Male,0,0,0,4,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,No,1,Bank Transfer,76.98,304.56,5.32,2,0,3.5,0
CUST015936,57,Male,0,0,1,5,Two Year,1,No,Fiber Optic,No,Yes,No,No,Yes,No,0,Electronic Check,79.11,390.4,0.85,1,0,4.0,0
CUST015937,24,Male,0,1,1,34,Two Year,1,No,DSL,No,No,Yes,No,No,No,0,Mailed Check,44.05,1515.18,31.45,1,1,5.0,0
CUST015938,47,Male,0,0,0,20,Two Year,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Mailed Check,73.13,1438.97,3.98,0,1,3.0,0
CUST015939,31,Female,0,0,0,1,One Year,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,0,Electronic Check,88.87,88.87,2.95,2,4,4.1,1
CUST015940,24,Male,0,1,0,72,Two Year,1,No,DSL,Yes,Yes,No,No,No,No,0,Credit Card,47.42,3387.91,38.27,2,0,4.1,0
CUST015941,35,Female,0,0,1,35,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,1,Electronic Check,82.67,2936.38,25.94,4,3,3.7,0
CUST015942,56,Male,0,0,0,1,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,0,Mailed Check,94.45,94.45,27.84,1,0,3.6,1
CUST015943,36,Male,0,1,0,38,One Year,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,1,Electronic Check,84.92,3226.21,14.9,1,1,4.1,1
CUST015944,63,Male,1,0,0,54,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,40.52,2189.53,0.0,3,1,3.3,0
CUST015945,49,Female,0,1,1,15,Month-to-Month,1,No,DSL,Yes,No,No,No,No,No,0,Mailed Check,56.63,866.38,20.21,1,0,2.2,1
CUST015946,36,Male,0,0,1,42,One Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,21.66,880.48,0.0,4,2,3.6,0
CUST015947,58,Female,0,0,0,10,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,0,Electronic Check,94.49,978.55,14.41,1,0,2.4,0
CUST015948,48,Male,0,1,0,3,One Year,1,No,DSL,No,No,No,No,No,No,0,Electronic Check,38.94,103.33,58.78,1,0,3.6,0
CUST015949,28,Female,0,1,0,72,Two Year,1,Yes,DSL,Yes,Yes,No,No,Yes,No,1,Mailed Check,76.35,5497.2,2.08,0,0,4.0,0
CUST015950,68,Female,1,0,0,1,One Year,1,No,DSL,No,No,No,Yes,Yes,No,1,Electronic Check,63.97,63.97,4.32,4,0,3.4,1
CUST015951,45,Male,0,1,1,22,Month-to-Month,1,Yes,DSL,No,No,No,Yes,No,Yes,0,Credit Card,61.39,1329.17,10.92,1,1,3.8,0
CUST015952,42,Male,0,0,0,3,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,19.55,19.55,0.0,2,1,5.0,0
CUST015953,30,Male,0,0,0,27,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,Yes,1,Bank Transfer,83.04,2270.16,24.19,1,1,3.5,0
CUST015954,58,Female,0,0,0,1,One Year,1,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,1,Mailed Check,82.58,82.58,45.9,0,2,2.1,0
CUST015955,49,Male,0,1,1,1,Two Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,0,Credit Card,77.05,77.05,28.27,3,1,4.2,1
CUST015956,50,Female,0,0,1,36,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,35.49,1313.29,0.0,0,0,4.3,0
CUST015957,34,Female,0,0,0,49,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,24.37,1172.38,0.0,0,0,4.6,0
CUST015958,53,Female,0,1,0,47,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,1,Mailed Check,88.17,4144.7,20.54,0,0,4.5,0
CUST015959,54,Female,0,0,0,5,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,32.84,163.74,0.0,1,2,3.8,1
CUST015960,32,Female,0,0,0,1,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,81.4,81.4,9.71,2,1,2.6,1
CUST015961,22,Female,0,0,0,41,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,43.56,1800.69,0.0,2,0,4.2,0
CUST015962,50,Female,0,1,0,6,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,0,Credit Card,83.41,473.07,5.54,0,1,4.7,0
CUST015963,19,Male,0,0,0,11,Two Year,0,No Phone,DSL,No,No,No,No,No,No,1,Bank Transfer,34.46,368.27,3.39,1,0,4.0,0
CUST015964,44,Male,0,1,0,9,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Credit Card,90.95,825.49,15.76,3,1,3.4,0
CUST015965,35,Female,0,0,0,72,One Year,1,No,DSL,No,Yes,No,Yes,Yes,Yes,1,Mailed Check,72.85,5219.69,0.5,0,3,3.7,0
CUST015966,59,Male,0,0,1,62,Month-to-Month,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,1,Electronic Check,85.18,5265.99,11.4,1,0,4.3,0
CUST015967,36,Male,0,1,1,18,Month-to-Month,0,No Phone,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Mailed Check,82.32,1472.73,18.93,1,2,2.8,0
CUST015968,57,Female,0,1,0,47,One Year,1,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,0,Credit Card,92.15,4362.45,5.27,0,1,3.1,0
CUST015969,34,Male,0,0,0,41,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Bank Transfer,83.89,3423.76,48.6,1,1,1.9,0
CUST015970,55,Female,0,1,0,19,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,0,Bank Transfer,92.28,1746.12,1.82,2,1,4.4,0
CUST015971,70,Female,1,0,0,3,Two Year,1,Yes,DSL,No,No,No,No,No,No,1,Mailed Check,52.45,188.59,14.8,0,1,2.2,1
CUST015972,27,Male,0,1,1,44,Two Year,1,Yes,Fiber Optic,Yes,No,No,No,No,No,0,Electronic Check,84.36,3750.88,27.62,2,1,4.2,0
CUST015973,46,Female,0,1,0,33,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,36.39,1208.47,0.0,1,1,1.0,1
CUST015974,80,Female,1,0,0,5,Two Year,1,No,DSL,Yes,No,Yes,Yes,Yes,No,1,Credit Card,69.11,337.95,37.07,0,0,5.0,0
CUST015975,42,Male,0,1,1,19,Month-to-Month,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,1,Electronic Check,70.16,1311.2,8.75,0,2,2.8,0
CUST015976,42,Male,0,0,0,47,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,No,1,Credit Card,76.91,3615.55,14.08,2,1,3.2,1
CUST015977,53,Female,0,0,1,43,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,1,Mailed Check,101.4,4368.95,71.93,3,1,2.5,1
CUST015978,42,Male,0,0,1,72,Month-to-Month,0,No Phone,Fiber Optic,Yes,No,Yes,No,Yes,No,1,Electronic Check,72.29,5204.88,21.14,0,0,4.2,0
CUST015979,18,Female,0,1,1,18,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Bank Transfer,84.28,1524.38,11.68,0,1,2.7,0
CUST015980,57,Male,0,0,1,52,Two Year,0,No Phone,DSL,Yes,No,No,Yes,Yes,Yes,1,Credit Card,55.17,2870.03,6.93,0,0,2.3,0
CUST015981,18,Male,0,1,0,1,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,1,Electronic Check,108.56,108.56,86.28,0,1,2.3,0
CUST015982,36,Male,0,1,1,30,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,22.3,650.79,0.0,1,1,2.4,1
CUST015983,58,Female,0,1,0,9,Two Year,1,No,Fiber Optic,No,No,No,Yes,Yes,No,1,Bank Transfer,75.49,676.69,0.52,1,0,4.9,1
